Submat,RF,Noise,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2,8,20,0.00859375,0.0390625,0.13125,0.189843752,0.248437499,0.301562498,0.338281251,0.363281254,0.421093747,0.43984375,0.464843749,0.499999998,0.516406244,0.53515625,0.530468746,0.55390625,0.560156248,0.567968746,0.578125004,0.591406255,0.585937501,0.584375002,0.596874991,0.597656254,0.610937502
2,8,20,0.01796875,0.05859375,0.1625,0.228124999,0.30625,0.333593749,0.384374997,0.439843745,0.458593746,0.487499993,0.524999994,0.522656248,0.542187501,0.556249997,0.564062498,0.570312502,0.572656245,0.586718741,0.578906241,0.59609375,0.594531257,0.597656249,0.60546875,0.60078125,0.608593747
2,8,20,0.009375,0.0359375,0.140625,0.189843749,0.248437502,0.289843752,0.346875,0.384375,0.442968748,0.480468749,0.488281243,0.53515625,0.550000004,0.567968742,0.582812504,0.573437498,0.592968743,0.601562503,0.611718749,0.614843754,0.615624994,0.617968756,0.623437501,0.61796876,0.623437501
2,8,20,0.01015625,0.06796875,0.178124999,0.228124999,0.292968749,0.323437501,0.3578125,0.377343749,0.41484375,0.453124996,0.458593744,0.479687493,0.486718743,0.502343749,0.523437498,0.521093754,0.534374996,0.546874995,0.553124994,0.557031243,0.56171875,0.573437493,0.564843735,0.575000001,0.564062498
2,8,20,0.0140625,0.0515625,0.12421875,0.20546875,0.256250004,0.297656251,0.348437499,0.382031249,0.407812502,0.447656245,0.4796875,0.495312497,0.502343748,0.536718746,0.549218743,0.557031254,0.559374994,0.566406245,0.576562501,0.576562506,0.583593747,0.585937501,0.595312499,0.579687498,0.599999997
2,8,20,0.0265625,0.066406249,0.166406249,0.267187499,0.304687504,0.368749999,0.400781253,0.432812493,0.464062495,0.501562501,0.505468747,0.527343746,0.555468747,0.562499997,0.569531247,0.567968754,0.580468741,0.582812498,0.582031258,0.592968753,0.593749996,0.596874999,0.606250009,0.612499997,0.6046875
2,2,30,0.00390625,0.0046875,0.00546875,0.01328125,0.029687499,0.046875,0.103125001,0.185156249,0.242968748,0.354687505,0.439062499,0.507812495,0.557812495,0.589062493,0.623437497,0.649218746,0.665624999,0.680468752,0.692968749,0.713281253,0.718749998,0.724218752,0.728125003,0.731250009,0.737499993
2,2,30,0.028124999,0.148437502,0.352343747,0.451562496,0.657812497,0.702343754,0.826562496,0.857031253,0.914843758,0.941406251,0.949218752,0.954687498,0.961718754,0.958593757,0.968750007,0.972656257,0.968750002,0.968750007,0.972656262,0.969531251,0.974218761,0.971093764,0.974218765,0.975000015,0.973437511
2,2,30,0.00703125,0.0265625,0.110156248,0.243749999,0.359375005,0.478906253,0.614843746,0.727343753,0.810156248,0.870312509,0.892968747,0.898437501,0.923437509,0.925781257,0.935156252,0.946875,0.946875,0.942968754,0.949999997,0.94765625,0.949999997,0.952343745,0.955468742,0.954687493,0.954687498
2,2,30,0.02265625,0.06796875,0.15859375,0.238281251,0.373437499,0.448437495,0.599218743,0.653125005,0.720312497,0.781249993,0.826562491,0.857812499,0.866406249,0.884375,0.890624999,0.903124996,0.910937508,0.912499997,0.915624998,0.924218749,0.923437499,0.924218749,0.925781252,0.929687498,0.935156252
2,2,30,0.021875,0.094531249,0.22421875,0.399218748,0.430468748,0.515625006,0.603906246,0.684375001,0.717187507,0.768750004,0.788281244,0.785156252,0.795312501,0.817187495,0.8265625,0.831250004,0.847656252,0.849999999,0.841406244,0.850781249,0.85,0.859374995,0.863281251,0.858593751,0.859374991
2,2,30,0.0265625,0.106249999,0.274218748,0.368749999,0.496093747,0.658593759,0.737499998,0.817187495,0.871874989,0.895312498,0.917187505,0.92265625,0.9328125,0.939062507,0.938281249,0.949218743,0.957031254,0.956250005,0.960937509,0.960937509,0.959375002,0.965625,0.964843751,0.964843756,0.967187503
2,2,30,0.00703125,0.02421875,0.05,0.124999999,0.182031248,0.223437497,0.26015625,0.308593749,0.344531252,0.407031245,0.455468746,0.495312496,0.553124992,0.575781246,0.607031243,0.635937507,0.649218749,0.679687511,0.682031245,0.692187513,0.687499999,0.710937513,0.709375001,0.71406251,0.715625004
2,2,30,0.0484375,0.182031251,0.350000004,0.494531251,0.655468756,0.7640625,0.841406249,0.883593746,0.930468747,0.938281249,0.950000001,0.9609375,0.962500003,0.958593762,0.964062506,0.967187513,0.969531256,0.971093759,0.976562508,0.972656257,0.972656257,0.972656262,0.975000005,0.974218761,0.972656257
2,2,30,0.02109375,0.10078125,0.209375,0.385156252,0.488281248,0.596093745,0.732812502,0.795312493,0.85546875,0.894531244,0.90390625,0.928125004,0.941406256,0.943750003,0.945312497,0.949218753,0.949218757,0.956250004,0.95625,0.959375007,0.96015626,0.957812512,0.960937506,0.959375006,0.962500008
2,2,30,0.0109375,0.046875,0.104687501,0.197656249,0.280468747,0.414843749,0.545312502,0.633593747,0.736718753,0.767187507,0.83749999,0.863281243,0.878906259,0.896875001,0.906250003,0.919531249,0.932812504,0.926562501,0.932031251,0.938281249,0.948437494,0.942968753,0.947656245,0.949218757,0.951562501
2,4,30,0.00546875,0.02578125,0.08984375,0.15390625,0.2140625,0.270312502,0.328906251,0.376562497,0.434374998,0.464062498,0.527343749,0.557031255,0.574999997,0.602343744,0.618750001,0.634375004,0.649218754,0.672656259,0.672656246,0.688281249,0.7015625,0.703125003,0.709375002,0.716406245,0.717968749
2,4,30,0.009375,0.01484375,0.028906249,0.06484375,0.079687501,0.112500001,0.143750001,0.193749997,0.22734375,0.265624999,0.294531254,0.333593753,0.371093747,0.420312493,0.433593745,0.462499999,0.481249997,0.502343747,0.51640624,0.523437498,0.532031244,0.556249998,0.568749991,0.573437494,0.596093754
2,4,30,0.01328125,0.0359375,0.08515625,0.157812501,0.224218748,0.30703125,0.3703125,0.414062501,0.4546875,0.506249995,0.556249999,0.563281249,0.592968744,0.617187512,0.639062504,0.643750004,0.66796875,0.665625002,0.684374997,0.689843756,0.697656259,0.701562501,0.705468756,0.712500003,0.717968754
2,4,30,0.009375,0.031249999,0.101562501,0.1609375,0.21484375,0.27109375,0.340625003,0.399218749,0.431249993,0.471874994,0.521874997,0.550781251,0.581250003,0.596874996,0.617968751,0.634374999,0.63828124,0.654687494,0.661718751,0.660937497,0.662500001,0.670312506,0.684375002,0.685937504,0.7015625
2,4,30,0.00625,0.01171875,0.04375,0.084375001,0.124218751,0.18125,0.230468749,0.282812498,0.316406254,0.360156252,0.370312501,0.414843747,0.4375,0.458593748,0.468749998,0.494531241,0.515624992,0.529687499,0.535937502,0.5515625,0.553906244,0.559375004,0.555468747,0.566406247,0.589843751
2,4,30,0.0125,0.04453125,0.109374999,0.1640625,0.228906249,0.30234375,0.326562501,0.371093747,0.404687501,0.458593749,0.475,0.505468751,0.548437507,0.566406252,0.571093755,0.582812495,0.60546875,0.618750001,0.626562493,0.6484375,0.641406252,0.655468749,0.65859375,0.669531253,0.668750004
2,4,30,0.0078125,0.02421875,0.040624999,0.0671875,0.085156251,0.11015625,0.135156249,0.16796875,0.198437498,0.221093751,0.258593749,0.307031254,0.320312502,0.367968754,0.395312497,0.417968745,0.442968745,0.481249999,0.486718749,0.512499996,0.52890625,0.5453125,0.560937498,0.561718752,0.578906248
2,4,30,0.0109375,0.01796875,0.048437499,0.08125,0.121875001,0.155468751,0.20078125,0.254687499,0.292968751,0.357812506,0.40078125,0.43671875,0.479687505,0.536718748,0.546093743,0.571874991,0.592968748,0.602343753,0.632812497,0.636718744,0.637500001,0.670312513,0.6640625,0.66875,0.678906254
2,4,30,0.0078125,0.024218749,0.074999999,0.10546875,0.153125,0.204687502,0.236718749,0.277343751,0.331250001,0.357031251,0.384374997,0.417187498,0.45,0.494531249,0.507031246,0.515625004,0.532031245,0.540624992,0.547656242,0.567187505,0.560156248,0.576562496,0.593749993,0.588281259,0.596093751
2,4,30,0.0171875,0.05703125,0.111718751,0.172656249,0.224999999,0.269531253,0.312499999,0.336718752,0.38984375,0.416406247,0.466406246,0.482812494,0.524218749,0.530468754,0.547656246,0.552343746,0.560937488,0.580468751,0.574999993,0.605468741,0.603906242,0.599999996,0.609374997,0.604687502,0.614843747
2,8,30,0.00703125,0.01015625,0.021875,0.0359375,0.0515625,0.06640625,0.08203125,0.08984375,0.096093749,0.0984375,0.11328125,0.11796875,0.12734375,0.141406251,0.135937501,0.151562501,0.147656248,0.1609375,0.152343752,0.152343749,0.171875001,0.167968749,0.173437502,0.180468749,0.186718748
2,8,30,0.00234375,0.0109375,0.025781249,0.053906249,0.0703125,0.08359375,0.10390625,0.1234375,0.117968749,0.127343749,0.140625001,0.150781248,0.1515625,0.149218749,0.150781249,0.151562498,0.15625,0.164062501,0.167187501,0.171875,0.164843751,0.175,0.1703125,0.176562501,0.174218751
2,8,30,0.00546875,0.015625,0.03125,0.0609375,0.064062499,0.08671875,0.1125,0.115625,0.12734375,0.139062499,0.147656253,0.1515625,0.1578125,0.165625002,0.172656252,0.171875002,0.175781252,0.181250002,0.172656252,0.178906251,0.187500001,0.1859375,0.19609375,0.19375,0.194531249
2,8,30,0.00546875,0.01875,0.03515625,0.0640625,0.072656249,0.0890625,0.112499999,0.118749999,0.132812498,0.15,0.160156249,0.166406251,0.173437501,0.176562501,0.176562501,0.171874999,0.18203125,0.192187499,0.192187503,0.190624999,0.185937501,0.198437503,0.192968752,0.200781249,0.205468753
2,8,30,0.01015625,0.01484375,0.032031249,0.0421875,0.05703125,0.071875001,0.0890625,0.09375,0.103125,0.105468751,0.10625,0.122656251,0.13046875,0.130468751,0.129687499,0.145312501,0.14453125,0.150781252,0.166406254,0.14921875,0.156250002,0.160937502,0.16796875,0.167187501,0.169531249
2,8,30,0.00625,0.00859375,0.015625,0.034374999,0.04296875,0.0578125,0.06640625,0.07734375,0.073437501,0.0921875,0.103125,0.110156249,0.10546875,0.117968751,0.12734375,0.12734375,0.128906249,0.139062501,0.147656251,0.136718752,0.143750001,0.14375,0.1546875,0.1546875,0.157031248
2,8,30,0.003125,0.01015625,0.0296875,0.0375,0.05546875,0.06328125,0.07890625,0.090625,0.08984375,0.1046875,0.110156251,0.1171875,0.119531249,0.120312498,0.121093751,0.131249999,0.13984375,0.135937499,0.138281249,0.14453125,0.153125001,0.146875001,0.161718749,0.157031251,0.150000001
2,8,30,0.0109375,0.0109375,0.0234375,0.05234375,0.0671875,0.0703125,0.08515625,0.09765625,0.1046875,0.112500001,0.1203125,0.13828125,0.1328125,0.131249999,0.14609375,0.142187499,0.142187502,0.149218749,0.155468751,0.157812501,0.164843752,0.155468751,0.167187499,0.1671875,0.17578125
2,8,30,0.0078125,0.01640625,0.028125,0.040624999,0.05390625,0.0640625,0.06171875,0.084375001,0.0828125,0.10234375,0.11328125,0.124218749,0.129687501,0.134375,0.126562499,0.145312499,0.153125,0.158593752,0.15625,0.156249999,0.166406248,0.153125001,0.160937501,0.167968752,0.166406249
